@relation training_set

@attribute ISBAD {FALSE,TRUE}
@attribute HTML_NUMCHARACTERS numeric
@attribute HTML_PERCENTSCRIPTCONTENT numeric
@attribute HTML_PERCENTWHITESPACE numeric
@attribute HTML_PERCENTUNOWNELEMENTS numeric
@attribute HTML_NUMSCRIPTS numeric
@attribute HTML_NUMSCRIPTSWRONGEXTENTION numeric
@attribute HTML_NUMBERIFRAMES numeric
@attribute HTML_NUMUNSAFEINCLUDEDURL numeric
@attribute IP_ADDRESS_A numeric
@attribute TOKEN_SUBDOMAIN_LENGTH numeric
@attribute TOKEN_NUMBER_SUBDOMAINS numeric
@attribute TOKEN_DOMAIN_LENGTH numeric

@data
FALSE,15735,2.014617,15.627582,0,1,0,0,0,50,12,1,6
FALSE,15735,0,23.768669,0,0,0,0,0,?,31,3,5
FALSE,15736,13.694713,20.151246,0,1,0,0,0,213,0,0,11
FALSE,15736,0,16.630656,0,1,1,0,2,161,0,0,19
FALSE,15737,19.97204,12.308572,0.316456,5,1,0,2,212,7,1,7
FALSE,15738,19.437031,11.780404,0,15,0,0,9,212,0,0,9
FALSE,15739,8.17714,22.822289,0,10,3,2,12,198,0,0,18
FALSE,15741,0,30.931961,0,0,0,0,0,64,0,0,20
TRUE,15741,6.149546,13.360015,0,9,0,0,5,69,0,0,25
FALSE,15742,9.820861,14.451785,0,11,0,0,7,82,0,0,17
FALSE,15742,0.006352,16.846652,0,1,0,0,1,?,5,2,8
FALSE,15745,4.274373,13.331216,0,11,1,0,9,66,0,0,14
TRUE,15746,16.150133,18.366569,0,14,0,0,11,118,0,0,8
FALSE,15750,6.787302,29.815873,0.564972,2,0,0,1,213,0,0,23
FALSE,15751,0,23.700083,0,1,0,0,2,195,6,1,7
FALSE,15752,20.359319,8.583037,0,6,1,0,4,88,0,0,8
FALSE,15756,5.781924,49.365321,4.232804,3,0,0,0,193,11,1,9
TRUE,15758,25.739307,12.856962,0.609756,14,0,0,6,193,0,0,10
FALSE,15758,9.322249,24.977789,0,16,0,0,3,151,10,1,9
TRUE,15761,0,13.311338,0,1,0,0,1,?,12,2,6
FALSE,15761,1.097646,12.010659,0,9,1,2,9,208,0,0,11
FALSE,15762,0,6.141353,0,0,0,0,1,208,0,0,14
FALSE,15763,2.226733,17.096999,0.3663,5,0,0,5,92,0,0,11
FALSE,15764,9.179142,20.635625,0.452489,12,0,0,8,67,0,0,13
TRUE,15765,4.52902,15.984776,0,9,0,0,7,66,5,1,9
FALSE,15767,0,26.244688,0.675676,1,0,0,1,66,0,0,21
FALSE,15767,10.5854,6.570686,0,9,0,1,5,83,0,0,13
FALSE,15769,48.563638,7.800114,0,19,0,1,4,68,0,0,11
TRUE,15770,2.752061,14.140774,0,1,0,0,0,64,0,0,17
TRUE,15772,0,11.704286,0,0,0,0,1,174,0,0,16
TRUE,15774,0,24.172689,0,0,0,0,0,209,0,0,14
FALSE,15775,8.96355,19.645008,0,3,0,0,2,85,0,0,23
FALSE,15775,6.358162,10.199683,0,4,0,0,1,91,0,0,24
TRUE,15777,45.914939,17.550865,0,5,0,0,3,74,29,1,13
FALSE,15777,7.815174,17.119858,0,8,2,1,6,174,0,0,23
FALSE,15778,0,17.83496,0,2,0,0,3,?,0,0,17
FALSE,15781,27.387365,7.572397,0,13,0,0,8,70,0,0,20
FALSE,15782,2.71195,12.691674,0,12,0,0,11,66,0,0,16
FALSE,15786,4.275941,19.130875,0,6,0,0,4,149,6,2,9
TRUE,15787,3.553557,6.910749,0,4,0,0,3,183,0,0,15
FALSE,15788,0,8.810489,0,1,0,0,1,74,0,0,20
TRUE,15791,13.836996,18.016592,0,14,7,0,13,61,0,0,13
FALSE,15793,11.049199,9.136959,0,8,1,0,4,216,0,0,13
FALSE,15798,2.595265,20.857071,0,8,0,1,7,46,0,0,25
FALSE,15799,0,26.324451,0,0,0,0,0,74,0,0,12
FALSE,15800,10.113924,17.113924,0,10,0,0,7,85,0,0,22
TRUE,15800,49.563291,8.151899,0,20,0,1,4,216,0,0,13
FALSE,15802,9.530439,12.878117,0,2,0,0,1,212,3,1,7
TRUE,15804,13.370033,7.839787,0,14,1,0,3,81,8,1,8
TRUE,15810,38.077166,13.327008,0.900901,21,5,0,6,?,0,0,22
FALSE,15811,3.756878,17.430903,0.980392,3,1,1,4,85,0,0,8
FALSE,15812,0,14.49532,0,1,0,0,3,212,0,0,7
FALSE,15814,0.278234,15.751865,0.337838,3,0,1,3,65,0,0,11
FALSE,15816,1.79565,17.204097,0.409836,2,0,0,1,198,0,0,26
FALSE,15816,5.639858,18.437026,0,3,1,0,2,80,0,0,10
FALSE,15818,4.368441,9.274245,0,6,1,1,6,213,0,0,13
FALSE,15818,14.464534,8.89493,0,3,0,0,1,208,0,0,23
FALSE,15821,5.473737,11.238228,0,11,3,1,11,?,8,2,6
FALSE,15821,0.505657,16.585551,0,1,0,0,0,72,0,0,25
FALSE,15823,7.147823,16.621374,0,8,0,0,5,69,0,0,10
FALSE,15823,2.23725,13.493016,0,5,0,0,4,216,0,0,9
FALSE,15824,2.60364,25.644591,0,1,0,1,5,?,12,2,6
FALSE,15826,0,7.247567,0,0,0,0,0,?,19,3,5
FALSE,15827,7.000695,10.13458,0,13,0,0,12,194,0,0,11
FALSE,15828,4.675259,26.421531,0.507614,5,0,0,2,213,0,0,12
TRUE,15830,32.362603,22.849021,0,19,0,0,8,?,6,1,5
TRUE,15830,32.362603,22.849021,0,19,0,0,8,?,6,1,5
FALSE,15834,12.226854,30.952381,0,5,0,0,3,95,0,0,13
TRUE,15836,31.990402,5.159131,0,15,1,0,7,84,0,0,11
FALSE,15837,0.18943,5.941782,0,4,0,0,4,?,5,2,5
FALSE,15837,0,12.660226,0,8,0,0,8,64,0,0,8
FALSE,15838,0,9.57823,0,1,0,0,2,65,0,0,23
FALSE,15843,42.365714,9.347977,2.040816,10,0,0,6,213,0,0,35
FALSE,15843,10.818658,10.370511,0,5,0,0,2,88,0,0,12
FALSE,15844,31.930068,16.088109,0,14,0,0,10,98,0,0,18
FALSE,15845,5.919849,13.18397,0,5,0,0,2,?,6,1,11
FALSE,15845,0.132534,17.273588,0,3,0,0,2,?,0,0,21
FALSE,15846,23.974505,16.338508,0,3,0,0,2,64,0,0,15
FALSE,15846,0.971854,17.076865,0,6,0,0,5,216,0,0,20
FALSE,15851,1.350073,13.153744,0,8,1,0,9,116,0,0,17
FALSE,15853,16.697155,14.760613,0,5,0,0,1,67,0,0,11
FALSE,15853,14.262285,16.06636,0.847458,19,0,0,10,216,0,0,22
FALSE,15854,8.250284,12.955721,0,10,0,0,6,70,0,0,15
FALSE,15854,0,37.037971,0,0,0,0,3,87,9,1,6
FALSE,15855,0,10.148218,0,0,0,0,0,46,0,0,19
FALSE,15857,21.479473,10.632528,0.512821,9,0,0,5,81,17,2,5
FALSE,15858,0,12.321856,0,6,0,0,6,217,0,0,11
FALSE,15858,17.940472,15.632488,0.540541,11,0,0,1,78,0,0,10
FALSE,15859,0.346806,19.994956,0,4,0,0,2,202,0,0,11
TRUE,15859,13.60111,9.363768,0,16,1,0,8,199,0,0,9
FALSE,15860,22.263556,21.30517,0,13,0,0,8,74,0,0,11
TRUE,15861,17.249858,19.82851,0,3,0,0,3,64,0,0,9
FALSE,15863,15.110635,8.270819,0,12,0,0,6,199,0,0,12
FALSE,15863,8.957952,9.0336,0,3,0,0,1,85,0,0,10
FALSE,15864,5.963187,11.522945,0,7,0,0,6,80,0,0,16
FALSE,15864,7.097832,10.816944,0,4,0,0,1,80,0,0,17
FALSE,15864,8.276601,13.161876,0,10,0,0,8,134,0,0,7
FALSE,15864,5.477811,4.538578,0,8,0,0,6,?,9,2,5
TRUE,15866,5.029623,17.408294,0,8,0,0,3,66,0,0,15
TRUE,15866,2.867768,39.776881,0.425532,1,0,0,0,94,0,0,12
FALSE,15867,15.648831,19.480683,0,9,0,0,4,79,0,0,16
TRUE,15867,24.825109,6.346505,0,19,0,0,10,?,0,0,0
FALSE,15867,63.723451,17.25594,0,6,0,0,3,168,0,0,15
FALSE,15868,2.867406,11.475926,0,8,0,0,8,89,0,0,19
FALSE,15869,0,15.363287,0,0,0,0,0,155,0,0,11
TRUE,15869,19.894133,19.364799,0,9,0,0,5,216,0,0,13
FALSE,15871,6.697751,19.891626,0,12,0,1,9,195,0,0,25
FALSE,15874,0,15.440343,0,0,0,1,3,216,0,0,11
TRUE,15879,6.360602,16.323446,0,19,1,0,15,67,0,0,13
FALSE,15879,12.689716,16.436803,0,15,0,0,11,217,0,0,13
FALSE,15885,17.966635,14.932326,0,8,0,0,4,87,0,0,24
FALSE,15885,10.343091,17.985521,0,14,0,0,11,85,0,0,13
FALSE,15886,0,7.818205,0.83682,0,0,0,2,64,0,0,17
FALSE,15888,8.434038,13.053877,0,1,0,0,0,176,0,0,14
FALSE,15889,0,12.499213,0.909091,0,0,0,0,199,0,0,10
TRUE,15889,12.870539,31.543835,0,9,0,2,8,66,0,0,12
FALSE,15889,68.481339,24.394235,0,5,1,2,3,209,7,1,10
FALSE,15891,0,14.932981,1.333333,0,0,0,0,?,0,0,11
FALSE,15894,3.598842,14.892412,0,7,0,0,7,188,0,0,12
FALSE,15904,0,12.449698,0,1,0,0,1,207,0,0,12
TRUE,15905,23.797548,3.860421,0,11,0,1,5,82,0,0,8
FALSE,15906,6.29951,13.831259,0,1,0,0,0,173,0,0,14
FALSE,15908,2.080714,27.426452,0,2,0,0,1,?,0,0,9
FALSE,15909,0.804576,15.601232,0,3,0,0,2,149,0,0,17
FALSE,15909,13.376076,27.933874,0,8,0,0,4,203,0,0,18
FALSE,15914,0,34.334548,0,0,0,0,1,?,0,0,11
FALSE,15916,4.002262,32.212868,0,1,0,0,0,50,0,0,17
FALSE,15917,15.850977,8.63228,0,13,0,1,7,199,0,0,20
FALSE,15920,10.037688,20.427136,0,14,0,0,10,193,0,0,17
TRUE,15922,0,4.06356,0,0,0,0,0,174,0,0,11
FALSE,15922,13.358875,13.647783,0,11,0,0,9,195,6,1,5
FALSE,15924,2.304697,14.996232,0,6,0,0,4,169,0,0,12
FALSE,15926,23.741052,7.829964,0,5,0,0,3,188,0,0,15
FALSE,15930,5.166353,12.410546,0,8,0,0,5,96,0,0,9
TRUE,15930,2.724419,18.361582,0,1,0,0,1,69,0,0,17
FALSE,15932,0,17.467989,0,0,0,0,0,50,0,0,9
FALSE,15932,0.025107,9.1765,0,2,0,0,5,217,0,0,19
FALSE,15937,0,21.754408,0,0,0,0,0,208,0,0,17
FALSE,15939,7.880043,10.891524,0,7,1,1,5,173,0,0,20
FALSE,15940,3.833124,48.437892,0,6,0,0,4,81,0,0,12
TRUE,15940,35.476788,10.589711,0,14,0,1,8,72,0,0,13
TRUE,15942,5.783465,13.586752,0,10,0,0,6,184,0,0,17
FALSE,15943,15.69968,21.15662,0,19,1,0,10,67,0,0,11
FALSE,15946,7.807601,10.667252,0,5,0,0,4,128,6,2,7
FALSE,15951,15.610307,14.09316,0,6,1,2,4,78,0,0,15
FALSE,15952,0,32.710632,0,1,0,0,1,208,0,0,9
FALSE,15953,19.977434,8.894879,0,4,0,0,1,209,8,1,13
FALSE,15953,11.77208,13.514699,0,10,0,0,0,74,0,0,12
FALSE,15953,6.55676,14.912556,0,8,0,0,4,84,0,0,8
FALSE,15955,42.607333,21.861485,0,1,0,0,2,69,0,0,12
FALSE,15957,14.432537,10.929373,0,17,0,1,13,82,0,0,16
FALSE,15959,2.851056,7.632057,0,4,0,0,3,85,0,0,11
FALSE,15961,3.427104,10.95796,0,11,0,0,8,38,0,0,10
FALSE,15961,5.770315,15.67571,0,5,0,1,4,195,0,0,13
FALSE,15962,21.970931,10.199223,0,2,0,0,0,69,0,0,12
FALSE,15966,10.240511,11.092321,0,20,1,1,17,69,0,0,13
FALSE,15966,48.108481,26.299637,0.636943,1,0,0,2,?,10,2,5
TRUE,15968,24.091934,17.203156,0,8,0,0,3,91,0,0,15
FALSE,15972,6.035562,24.855998,0,7,1,1,7,66,0,0,17
TRUE,15972,0,6.724267,0,1,1,0,1,199,0,0,12
FALSE,15973,1.915733,12.790334,0,6,0,0,3,212,0,0,17
FALSE,15976,19.278918,25.331748,0,6,1,1,2,124,0,0,11
FALSE,15977,15.747637,27.570883,0,16,0,0,10,168,0,0,31
FALSE,15982,3.472657,13.859342,0,4,0,0,2,174,0,0,16
TRUE,15985,1.95183,12.593056,0,11,0,0,7,75,0,0,12
TRUE,15985,35.708477,17.729121,0,19,0,0,7,?,0,0,20
TRUE,15985,35.708477,17.729121,0,19,0,0,7,?,0,0,20
TRUE,15986,12.986363,19.667209,1.369863,13,1,0,8,50,0,0,11
FALSE,15990,8.467792,10.212633,0,7,0,0,4,80,0,0,15
TRUE,15990,7.485929,17.929956,0,9,0,0,5,?,15,1,6
FALSE,15990,47.892433,7.385866,0,19,0,0,3,64,0,0,21
FALSE,15991,10.318304,8.492277,0,25,1,0,20,?,14,2,5
FALSE,15995,0.243826,14.710847,0,3,0,0,2,87,0,0,13
FALSE,15996,21.574144,18.910978,0,2,0,1,1,97,0,0,18
FALSE,15998,5.113139,15.795724,0,3,0,0,3,76,0,0,18
TRUE,16000,12.35,21.9,0,6,0,3,5,99,0,0,21
FALSE,16001,1.787388,18.855072,0,6,0,0,4,84,0,0,13
FALSE,16001,5.312168,11.749266,0,1,0,0,0,204,0,0,12
FALSE,16002,29.690039,15.754281,0,5,1,0,3,?,9,2,6
FALSE,16002,15.423072,11.492313,0,3,1,1,2,157,0,0,21
FALSE,16003,2.743236,17.752921,0,3,0,0,1,?,0,0,10
FALSE,16003,0.987315,21.833406,0,4,0,0,3,129,0,0,8
TRUE,16005,2.611684,14.876601,0,3,0,0,3,79,0,0,11
FALSE,16006,21.160815,11.689366,0.854701,4,0,0,0,202,8,1,7
FALSE,16007,8.033985,16.905104,0,6,0,0,6,?,0,0,9
FALSE,16012,48.607295,16.006745,1.351351,8,0,1,5,209,0,0,17
FALSE,16013,15.599825,9.423593,0,4,0,4,5,159,0,0,11
FALSE,16015,1.261318,20.61817,0,4,0,0,2,207,0,0,8
FALSE,16018,2.072668,18.160819,0,4,0,0,2,194,0,0,14
FALSE,16023,21.313112,17.849342,0.609756,17,0,0,5,209,0,0,11
FALSE,16024,2.646031,9.354718,0,4,0,0,2,87,0,0,22
FALSE,16027,3.06358,11.780121,0,5,0,0,4,193,0,0,14
FALSE,16028,12.70277,19.796606,0,8,0,1,4,46,0,0,20
FALSE,16032,7.347804,16.15519,0.613497,22,1,0,17,184,0,0,20
FALSE,16032,2.962824,9.387475,0,3,0,0,2,80,0,0,14
FALSE,16037,25.185509,20.870487,0,25,0,0,17,79,0,0,27
FALSE,16038,14.627759,11.934156,0,3,0,0,1,176,0,0,15
FALSE,16040,11.851621,11.602244,0.460829,9,0,0,6,?,5,2,5
FALSE,16044,15.750436,12.509349,0,7,0,0,5,87,0,0,15
FALSE,16045,13.748831,27.609847,0,1,0,0,0,212,18,2,7
FALSE,16046,0,9.977565,0,2,0,0,2,63,0,0,9
FALSE,16046,0,17.219245,0,0,0,0,0,173,0,0,13
FALSE,16047,7.839472,15.616626,0,18,0,0,13,72,0,0,11
FALSE,16049,2.772758,8.523896,0,4,0,0,3,209,0,0,9
FALSE,16051,8.423151,18.802567,2.752294,9,0,0,4,66,0,0,11
FALSE,16053,0,14.396063,0,0,0,0,0,82,0,0,9
TRUE,16060,10.460772,15.124533,0,24,0,0,16,75,5,1,8
TRUE,16060,10.460772,15.124533,0,24,0,0,16,75,0,0,22
TRUE,16060,10.460772,15.124533,0,24,0,0,16,75,0,0,14
TRUE,16060,10.460772,15.124533,0,24,0,0,16,75,0,0,18
TRUE,16060,10.460772,15.124533,0,24,0,0,16,75,0,0,19
TRUE,16061,11.630658,10.958222,0,24,0,0,17,173,15,1,13
FALSE,16061,0.056036,6.381919,0,2,0,0,2,217,0,0,12
FALSE,16063,2.776567,10.409015,0,14,0,0,13,89,0,0,18
FALSE,16066,0,10.811652,0,0,0,0,2,82,0,0,13
FALSE,16066,10.431968,31.152745,0,12,1,0,6,174,0,0,26
FALSE,16067,0,18.130329,64.640884,0,0,0,0,64,0,0,9
TRUE,16067,29.159146,11.234207,0,21,0,0,7,216,0,0,20
FALSE,16068,2.775703,15.944735,0,4,0,0,5,62,0,0,9
FALSE,16070,6.558805,13.920348,0,2,0,0,1,50,0,0,18
TRUE,16070,7.380212,11.481021,0,15,0,0,8,64,0,0,18
FALSE,16073,5.12661,19.85317,0,13,0,0,12,192,0,0,9
TRUE,16074,0.547468,11.733234,0,2,0,0,2,85,0,0,12
FALSE,16074,4.10601,24.94712,0.37594,5,0,1,5,216,0,0,23
FALSE,16075,1.455677,9.007776,0,4,0,0,4,77,0,0,17
FALSE,16076,4.348097,9.697686,0.316456,4,0,0,4,90,0,0,18
FALSE,16078,3.781565,15.592735,0,11,0,0,7,208,0,0,20
TRUE,16080,13.86194,15.845771,0,11,0,0,5,193,13,1,9
FALSE,16081,2.885393,16.087308,0,6,0,0,4,173,0,0,13
FALSE,16083,10.402288,13.324628,0,18,0,0,14,204,0,0,12
FALSE,16085,4.687597,36.972334,0,4,0,0,2,62,0,0,6
FALSE,16087,9.137813,23.745882,0,2,0,0,0,108,0,0,19
TRUE,16093,0.515752,17.467222,0,4,0,0,3,213,0,0,12
FALSE,16094,3.55412,20.535603,0,9,0,0,7,81,0,0,23
FALSE,16095,11.94781,10.891581,0,5,0,0,5,129,0,0,16
FALSE,16096,1.012674,33.747515,0,2,1,0,2,62,0,0,15
FALSE,16097,15.655091,29.589364,0.546448,3,0,0,1,168,0,0,16
FALSE,16098,0,9.106721,0,2,0,0,2,209,0,0,16
FALSE,16103,21.59846,18.555549,0.641026,2,0,0,0,65,0,0,19
FALSE,16105,8.54393,9.084135,0,3,1,0,1,203,0,0,20
FALSE,16106,37.203527,26.201416,0,8,0,0,0,137,0,0,8
FALSE,16106,0.012418,15.894698,0,2,0,0,2,90,0,0,11
FALSE,16107,2.315763,11.864407,0,3,0,4,6,80,0,0,21
FALSE,16110,6.014898,19.646183,0,5,0,0,4,80,0,0,14
FALSE,16110,38.14401,16.480447,0,6,0,0,2,?,11,3,7
FALSE,16112,0,21.176763,0,5,2,0,6,96,0,0,17
FALSE,16113,10.606343,17.724818,0,1,0,0,0,58,0,0,12
FALSE,16115,15.197021,7.08036,0,9,0,3,9,210,0,0,16
TRUE,16123,11.368852,13.893196,0,10,0,0,6,66,0,0,20
FALSE,16124,14.047383,12.273629,0,6,0,0,1,80,0,0,16
FALSE,16125,4.446512,14.728682,0,19,0,0,15,217,0,0,15
FALSE,16127,15.563961,11.093198,0,3,0,0,0,?,14,2,5
FALSE,16130,45.722257,18.3261,0,1,0,0,0,194,0,0,18
TRUE,16132,9.087528,26.376147,0,4,0,0,2,72,19,1,12
TRUE,16134,30.507004,21.718111,0,3,0,0,2,86,0,0,7
FALSE,16134,42.723441,15.172927,0.704225,6,1,2,4,209,0,0,13
FALSE,16136,2.01413,7.647496,0,5,0,0,4,202,0,0,14
FALSE,16137,10.156783,9.79736,0,10,0,0,6,107,0,0,17
FALSE,16139,0,8.78617,0,4,0,0,6,67,0,0,9
FALSE,16140,62.057001,12.261462,0,7,0,1,2,87,0,0,22
FALSE,16142,7.669434,27.815636,0,8,0,0,4,69,0,0,19
FALSE,16143,2.762807,24.053769,0,1,0,1,1,97,0,0,16
FALSE,16144,11.539891,11.570862,0,13,0,1,7,212,0,0,20
FALSE,16146,0.006193,7.35786,0.373134,1,0,0,4,81,0,0,15
FALSE,16147,0.650276,9.252493,0,3,0,0,1,85,0,0,17
TRUE,16149,0.179578,22.65775,0,2,0,0,3,217,3,1,10
FALSE,16152,7.256067,14.530708,0,14,0,0,11,212,0,0,9
FALSE,16153,16.671826,14.257413,0.465116,14,0,1,9,130,0,0,15
FALSE,16154,20.422186,19.400768,0,14,0,0,8,98,0,0,8
TRUE,16157,0,3.577397,0,0,0,0,0,184,0,0,13
FALSE,16157,1.553506,10.367024,0,7,0,0,5,67,0,0,16
FALSE,16159,7.859397,28.869361,0,1,0,0,1,64,0,0,19
FALSE,16160,0,24.579208,0,0,0,0,1,204,0,0,11
FALSE,16163,3.161542,9.855844,0,10,1,0,7,116,0,0,10
FALSE,16163,10.202314,14.347584,0,10,1,0,7,92,0,0,14
TRUE,16164,2.691166,19.982678,0,1,0,0,0,69,0,0,16
TRUE,16165,6.062481,8.21528,0,8,0,0,5,65,0,0,18
FALSE,16165,32.038354,4.95515,0,1,0,0,0,85,0,0,26
FALSE,16167,13.410033,9.185378,0,3,0,0,3,193,0,0,12
FALSE,16167,13.99765,8.647244,0,2,0,0,2,109,0,0,22
FALSE,16167,0.42061,17.826437,0,3,0,0,2,74,0,0,14
FALSE,16169,14.682417,9.629538,0,13,0,0,13,?,0,0,12
TRUE,16173,0,26.272182,0,0,0,0,1,178,0,0,10
FALSE,16173,0,7.790762,0,0,0,0,0,195,0,0,8
TRUE,16174,0,16.2483,0,0,0,0,0,69,0,0,23
FALSE,16174,10.912576,12.625201,0,7,0,0,7,?,8,2,5
FALSE,16175,0,21.718702,0,2,0,0,2,210,14,2,13
FALSE,16177,2.114113,21.30803,0,3,0,0,2,?,0,0,20
FALSE,16180,6.044499,13.4178,0,5,0,0,4,188,0,0,23
FALSE,16181,0.105061,16.741858,0.295858,3,0,0,2,209,0,0,14
TRUE,16182,2.953899,43.832654,0,4,0,0,3,92,0,0,19
FALSE,16186,4.089954,13.159521,0,7,0,0,4,194,0,0,12
FALSE,16189,71.2212,20.785719,2.083333,6,1,2,3,209,7,1,10
TRUE,16189,4.811909,4.589536,0,27,1,1,29,195,0,0,19
TRUE,16190,5.157505,10.549722,0,7,0,1,9,50,0,0,15
TRUE,16193,16.476255,23.090224,0,12,0,0,9,216,0,0,13
FALSE,16200,69.216049,20.802469,0,8,1,2,3,209,6,1,10
TRUE,16202,0,55.456117,0,0,0,0,0,202,0,0,14
TRUE,16202,0,3.17862,0,1,1,0,1,120,0,0,9
TRUE,16204,0,17.631449,0,0,0,0,0,66,0,0,12
FALSE,16204,4.733399,23.882992,0,2,0,0,1,213,0,0,23
FALSE,16206,1.141553,8.317907,0,8,0,0,7,208,0,0,13
FALSE,16208,19.465696,14.850691,0,6,0,0,2,84,0,0,19
FALSE,16208,6.428924,18.76234,0,9,0,1,7,81,0,0,13
FALSE,16209,4.978716,18.131902,0,18,0,1,16,195,0,0,16
FALSE,16210,0,11.789019,0,0,0,0,1,194,0,0,14
FALSE,16211,7.260502,17.179693,0,14,0,0,12,89,0,0,23
FALSE,16217,7.146821,25.226614,0.374532,5,0,0,3,91,0,0,8
FALSE,16217,20.990319,20.829993,0,11,0,1,9,?,12,2,6
FALSE,16217,1.338102,9.705864,0,11,0,0,11,66,18,2,12
FALSE,16218,21.469972,19.034406,0,7,0,0,5,210,0,0,17
TRUE,16219,4.445404,10.025279,0,2,0,0,1,101,0,0,11
FALSE,16220,0,17.114673,0,0,0,0,2,94,0,0,16
FALSE,16220,2.009864,4.771887,0,2,0,0,0,210,0,0,16
FALSE,16220,4.882861,13.471023,0,10,0,0,7,74,0,0,13
FALSE,16221,13.538006,10.548055,0,23,1,1,14,79,0,0,13
FALSE,16222,0,40.932068,0,4,1,0,5,?,17,2,15
FALSE,16222,42.633461,12.544692,0,7,0,0,4,66,0,0,23
FALSE,16224,5.060404,24.395957,0,6,0,0,4,202,0,0,11
FALSE,16226,5.010477,5.152225,0,6,0,0,5,205,0,0,6
FALSE,16236,11.665435,11.62848,0.632911,15,2,0,8,12,0,0,11
FALSE,16237,4.489746,12.631644,0,5,0,0,5,80,0,0,7
FALSE,16238,0,23.020076,0.284091,1,0,0,2,66,9,2,12
TRUE,16238,11.300653,14.201256,0,10,0,0,6,216,0,0,16
FALSE,16238,2.457199,10.549329,0.591716,11,0,1,10,212,0,0,9
FALSE,16242,8.810491,15.219801,0,3,0,0,1,87,0,0,13
FALSE,16242,13.027952,15.10282,0,2,0,0,0,74,0,0,19
FALSE,16244,0,22.402118,0,0,0,0,0,216,0,0,16
FALSE,16249,2.874023,10.95452,0,12,0,0,11,175,0,0,23
FALSE,16250,4.141538,16.473846,1.932367,1,0,0,0,82,0,0,28
FALSE,16251,6.491908,18.078887,0,2,0,0,2,66,0,0,25
FALSE,16251,50.16922,9.107132,0,21,0,0,4,?,0,0,11
FALSE,16252,1.089097,19.886783,0,12,0,1,11,199,0,0,17
FALSE,16253,3.820833,8.650711,0,12,0,0,11,78,0,0,17
TRUE,16257,24.500215,3.776835,0,11,0,1,5,82,10,2,12
TRUE,16257,24.500215,3.776835,0,11,0,1,5,82,10,2,12
FALSE,16257,16.153042,8.347174,1.183432,4,0,0,2,?,0,0,11
TRUE,16258,8.838726,9.933571,0,12,0,0,9,200,0,0,21
FALSE,16258,21.269529,15.580022,0,12,0,0,3,212,0,0,11
TRUE,16259,0,7.54659,0,0,0,0,0,193,0,0,30
FALSE,16260,2.546125,15.412054,0,6,1,0,3,98,0,0,16
FALSE,16262,6.167753,27.923995,0,1,0,0,0,67,0,0,16
FALSE,16262,48.542615,17.027426,0,24,0,1,20,106,4,1,9
FALSE,16265,4.451276,17.196434,0,2,0,1,1,212,0,0,6
FALSE,16268,3.024342,13.597246,0,5,0,1,6,38,0,0,11
FALSE,16269,0.694573,16.423874,0,2,0,0,2,78,0,0,23
TRUE,16271,2.163358,16.286645,0,10,0,2,10,216,0,0,19
TRUE,16271,2.163358,16.286645,0,10,0,2,10,216,0,0,19
FALSE,16272,7.614307,11.301622,0,7,0,4,7,90,0,0,16
FALSE,16274,12.498464,20.861497,2.762431,18,1,2,9,216,0,0,16
FALSE,16275,4.159754,13.400922,0,5,0,0,3,210,0,0,24
FALSE,16276,1.861637,8.58319,0.381679,3,0,0,2,?,0,0,11
FALSE,16278,5.68866,11.782774,0,3,0,1,5,69,0,0,15
FALSE,16280,3.949631,15.159705,0,7,1,0,5,91,0,0,7
FALSE,16282,8.432625,15.213119,0,12,0,0,7,?,0,0,11
FALSE,16282,19.573762,12.160668,0,12,0,0,7,212,9,2,7
FALSE,16283,3.033839,12.024811,0,12,0,0,11,78,0,0,11
FALSE,16285,0.09825,10.727663,0,3,0,0,3,85,0,0,13
FALSE,16286,38.210733,18.574236,0,8,0,0,4,98,0,0,17
FALSE,16286,1.878914,22.203119,0,12,0,0,11,94,0,0,8
FALSE,16287,54.951802,8.534414,0,23,0,0,2,77,0,0,11
FALSE,16288,6.323674,7.876965,0,7,0,0,7,?,0,0,19
FALSE,16288,7.2139,11.235265,0,19,1,0,13,78,0,0,21
FALSE,16289,3.25373,12.370311,0,8,0,0,9,212,0,0,7
FALSE,16290,0,27.464702,0,1,0,0,1,69,0,0,16
TRUE,16291,2.664048,9.631085,0.420168,17,0,0,14,173,0,0,23
FALSE,16291,4.701983,21.01774,0,8,0,0,6,74,0,0,18
FALSE,16292,0,9.188559,0,1,0,0,1,94,0,0,12
TRUE,16294,11.660734,19.55321,0,9,1,0,6,83,0,0,12
TRUE,16294,11.660734,19.55321,0,9,1,0,6,188,0,0,19
TRUE,16295,7.812212,10.359006,0,3,0,1,1,178,0,0,6
FALSE,16298,3.319426,25.500061,0,5,0,0,5,212,0,0,24
FALSE,16299,12.049819,14.835266,0,13,0,0,10,217,0,0,20
FALSE,16299,8.583349,15.277011,0,5,0,0,2,94,0,0,15
FALSE,16300,0,9.509202,0,3,0,0,3,79,0,0,20
TRUE,16300,24.638037,3.766871,0,11,0,1,5,82,15,2,12
FALSE,16305,10.880098,22.747623,0,20,0,0,2,194,0,0,6
TRUE,16306,1.054826,14.908623,0,7,0,0,7,184,0,0,19
FALSE,16309,3.44595,30.388129,0,6,0,0,3,66,0,0,16
FALSE,16310,2.89393,32.409565,0,6,0,0,4,62,0,0,20
